plot_id,zone_code,ward_code,current_use,plot_area_sqm,max_far,max_height_m,zoning_block_id,owner_name,household_size,income_band,occupancy_type,tenure_years,zoning_block_final,status_vs_0,status
PLT00445,RZ_RES_HIGH,WARD_25,PARK_OPEN_SPACE,394.7,2.3,25.0,0,Ashwin Shetty,2,HIGH,RENTED,29,444,Same zoning block,STABLE_CLUSTER
PLT00446,RZ_RES_LOW,WARD_11,RESIDENTIAL,233.9,2.09,27.0,0,Vikram Sharma,5,HIGH,RENTED,18,445,Same zoning block,STABLE_CLUSTER
PLT00447,RZ_RES_HIGH,WARD_40,RESIDENTIAL,399.2,2.38,26.0,0,Ashwin Shetty,5,UPPER_MID,GOVT_QUARTERS,34,446,Same zoning block,STABLE_CLUSTER
PLT00448,RZ_RES_HIGH,WARD_29,RESIDENTIAL,103.4,2.15,15.0,0,Vikram Sharma,6,HIGH,RENTED,33,447,Same zoning block,STABLE_CLUSTER
PLT00449,RZ_RES_HIGH,WARD_34,PARK_OPEN_SPACE,334.6,2.12,21.0,0,Divya Reddy,5,MID,RENTED,27,448,Same zoning block,STABLE_CLUSTER
PLT00450,RZ_PARK,WARD_25,RESIDENTIAL,1014.9,0.5,9,0,Kiran Shetty,6,LOW,GOVT_QUARTERS,26,449,Same zoning block,GREEN_BUFFER
PLT00451,RZ_RES_LOW,WARD_33,APARTMENT_BLOCK,395.2,2.37,16.0,0,Priya Sharma,4,HIGH,OWNED,14,450,Same zoning block,STABLE_CLUSTER
PLT00452,RZ_RES_LOW,WARD_33,RESIDENTIAL,283.7,1.88,27.0,0,Ananya Naidu,5,UPPER_MID,RENTED,20,451,Same zoning block,STABLE_CLUSTER
PLT00453,RZ_RES_LOW,WARD_32,APARTMENT_BLOCK,196.9,2.48,26.0,0,Raghav Rao,2,UPPER_MID,OWNED,7,452,Same zoning block,STABLE_CLUSTER
PLT00454,RZ_PARK,WARD_36,RESIDENTIAL,999.8,0.5,9,0,Divya Iyer,6,MID,RENTED,23,453,Same zoning block,GREEN_BUFFER
PLT00455,RZ_RES_LOW,WARD_42,PARK_OPEN_SPACE,248.8,1.84,27.0,0,Divya Reddy,8,UPPER_MID,OWNED,23,454,Same zoning block,STABLE_CLUSTER
PLT00456,RZ_PARK,WARD_39,APARTMENT_BLOCK,874.2,0.5,9,0,Meera Iyer,7,UPPER_MID,GOVT_QUARTERS,9,455,Same zoning block,GREEN_BUFFER
PLT00457,RZ_PARK,WARD_15,RESIDENTIAL,442.6,0.5,9,0,Vikram Sharma,8,MID,RENTED,22,456,Same zoning block,GREEN_BUFFER
PLT00458,RZ_RES_HIGH,WARD_45,RESIDENTIAL,96.9,1.66,17.0,0,Raghav Shetty,2,MID,RENTED,12,457,Same zoning block,STABLE_CLUSTER
PLT00459,RZ_RES_LOW,WARD_08,APARTMENT_BLOCK,159.8,2.32,18.0,0,Meera Iyer,2,UPPER_MID,GOVT_QUARTERS,35,458,Same zoning block,STABLE_CLUSTER
PLT00460,RZ_PARK,WARD_44,PARK_OPEN_SPACE,191.7,0.5,9,0,Priya Sharma,5,HIGH,OWNED,6,459,Same zoning block,GREEN_BUFFER
PLT00461,RZ_PARK,WARD_48,RESIDENTIAL,686.2,0.5,9,0,Raghav Shetty,8,UPPER_MID,RENTED,30,460,Same zoning block,GREEN_BUFFER
PLT00462,RZ_RES_LOW,WARD_45,PARK_OPEN_SPACE,144.3,2.32,17.0,0,Vikram Sharma,6,MID,RENTED,34,461,Same zoning block,STABLE_CLUSTER
PLT00463,RZ_RES_HIGH,WARD_27,PARK_OPEN_SPACE,418.9,2.26,19.0,0,Meera Iyer,4,UPPER_MID,GOVT_QUARTERS,10,462,Same zoning block,STABLE_CLUSTER
PLT00464,RZ_RES_HIGH,WARD_39,PARK_OPEN_SPACE,408.0,2.01,28.0,0,Kiran Shetty,8,MID,RENTED,29,463,Same zoning block,STABLE_CLUSTER
PLT00465,RZ_PARK,WARD_41,RESIDENTIAL,281.0,0.5,9,0,Divya Iyer,7,MID,RENTED,17,464,Same zoning block,GREEN_BUFFER
PLT00466,RZ_PARK,WARD_09,PARK_OPEN_SPACE,797.6,0.5,9,0,Ashwin Shetty,6,MID,RENTED,9,465,Same zoning block,GREEN_BUFFER
PLT00467,RZ_RES_HIGH,WARD_36,APARTMENT_BLOCK,295.6,2.44,26.0,0,Vikram Sharma,7,MID,OWNED,31,466,Same zoning block,STABLE_CLUSTER
PLT00468,RZ_RES_LOW,WARD_34,RESIDENTIAL,89.4,1.65,25.0,0,Divya Reddy,4,HIGH,OWNED,27,467,Same zoning block,STABLE_CLUSTER
PLT00469,RZ_RES_HIGH,WARD_10,RESIDENTIAL,335.5,1.8,26.0,0,Raghav Rao,4,UPPER_MID,GOVT_QUARTERS,25,468,Same zoning block,STABLE_CLUSTER
PLT00470,RZ_PARK,WARD_48,PARK_OPEN_SPACE,1044.6,0.5,9,0,Vikram Sharma,6,UPPER_MID,GOVT_QUARTERS,22,469,Same zoning block,GREEN_BUFFER
PLT00471,RZ_PARK,WARD_19,PARK_OPEN_SPACE,814.2,0.5,9,0,Raghav Shetty,5,UPPER_MID,RENTED,16,470,Same zoning block,GREEN_BUFFER
PLT00472,RZ_PARK,WARD_04,RESIDENTIAL,905.2,0.5,9,0,Divya Reddy,6,UPPER_MID,GOVT_QUARTERS,35,471,Same zoning block,GREEN_BUFFER
PLT00473,RZ_PARK,WARD_46,PARK_OPEN_SPACE,794.8,0.5,9,0,Divya Iyer,6,HIGH,RENTED,12,472,Same zoning block,GREEN_BUFFER
PLT00474,RZ_RES_HIGH,WARD_29,RESIDENTIAL,443.9,1.57,29.0,0,Kiran Shetty,2,UPPER_MID,GOVT_QUARTERS,19,473,Same zoning block,STABLE_CLUSTER
PLT00475,RZ_RES_HIGH,WARD_36,APARTMENT_BLOCK,128.1,2.08,19.0,0,Meera Iyer,5,HIGH,GOVT_QUARTERS,10,474,Same zoning block,STABLE_CLUSTER
PLT00476,RZ_RES_HIGH,WARD_39,RESIDENTIAL,366.3,2.13,28.0,0,Vikram Reddy,5,MID,GOVT_QUARTERS,31,475,Same zoning block,STABLE_CLUSTER
PLT00477,RZ_PARK,WARD_21,PARK_OPEN_SPACE,303.0,0.5,9,0,Ashwin Shetty,6,LOW,RENTED,11,476,Same zoning block,GREEN_BUFFER
PLT00478,RZ_RES_HIGH,WARD_35,PARK_OPEN_SPACE,229.3,1.85,28.0,0,Vikram Sharma,4,MID,OWNED,15,477,Same zoning block,STABLE_CLUSTER
PLT00479,RZ_RES_LOW,WARD_49,PARK_OPEN_SPACE,276.3,2.5,27.0,0,Vikram Sharma,2,LOW,RENTED,17,478,Same zoning block,STABLE_CLUSTER
PLT00480,RZ_RES_HIGH,WARD_16,PARK_OPEN_SPACE,307.1,2.12,29.0,0,Vikram Sharma,4,UPPER_MID,GOVT_QUARTERS,18,479,Same zoning block,STABLE_CLUSTER
PLT00481,RZ_RES_HIGH,WARD_35,PARK_OPEN_SPACE,184.6,2.41,27.0,0,Meera Iyer,6,UPPER_MID,OWNED,7,480,Same zoning block,STABLE_CLUSTER
PLT00482,RZ_RES_HIGH,WARD_42,RESIDENTIAL,198.5,1.58,16.0,0,Kiran Shetty,6,LOW,RENTED,8,481,Same zoning block,STABLE_CLUSTER
PLT00483,RZ_RES_LOW,WARD_43,PARK_OPEN_SPACE,366.2,2.36,21.0,0,Ananya Naidu,3,UPPER_MID,RENTED,32,482,Same zoning block,STABLE_CLUSTER
PLT00484,RZ_RES_LOW,WARD_48,PARK_OPEN_SPACE,136.9,1.96,20.0,0,Ananya Naidu,2,LOW,GOVT_QUARTERS,31,483,Same zoning block,STABLE_CLUSTER
PLT00485,RZ_RES_HIGH,WARD_36,RESIDENTIAL,292.7,1.73,19.0,0,Raghav Shetty,5,UPPER_MID,OWNED,16,484,Same zoning block,STABLE_CLUSTER
PLT00486,RZ_RES_LOW,WARD_25,PARK_OPEN_SPACE,123.8,1.51,26.0,0,Ananya Naidu,8,LOW,RENTED,33,485,Same zoning block,STABLE_CLUSTER
PLT00487,RZ_RES_LOW,WARD_23,PARK_OPEN_SPACE,119.3,2.29,20.0,0,Ananya Naidu,4,UPPER_MID,OWNED,18,486,Same zoning block,STABLE_CLUSTER
PLT00488,RZ_PARK,WARD_02,APARTMENT_BLOCK,229.8,0.5,9,0,Divya Reddy,3,UPPER_MID,RENTED,15,487,Same zoning block,GREEN_BUFFER
PLT00489,RZ_PARK,WARD_10,APARTMENT_BLOCK,828.9,0.5,9,0,Vikram Sharma,4,LOW,RENTED,33,488,Same zoning block,GREEN_BUFFER
PLT00490,RZ_PARK,WARD_10,RESIDENTIAL,98.0,0.5,9,0,Divya Iyer,6,UPPER_MID,RENTED,23,489,Same zoning block,GREEN_BUFFER
PLT00491,RZ_RES_LOW,WARD_20,RESIDENTIAL,356.9,2.4,20.0,0,Raghav Shetty,7,HIGH,GOVT_QUARTERS,11,490,Same zoning block,STABLE_CLUSTER
PLT00492,RZ_RES_LOW,WARD_40,APARTMENT_BLOCK,151.9,1.68,27.0,0,Raghav Rao,8,UPPER_MID,RENTED,23,491,Same zoning block,STABLE_CLUSTER
PLT00493,RZ_RES_LOW,WARD_19,PARK_OPEN_SPACE,104.9,1.6,26.0,0,Priya Sharma,4,MID,GOVT_QUARTERS,27,492,Same zoning block,STABLE_CLUSTER
PLT00494,RZ_PARK,WARD_16,RESIDENTIAL,377.9,0.5,9,0,Ananya Naidu,3,MID,OWNED,20,493,Same zoning block,GREEN_BUFFER
PLT00495,RZ_RES_HIGH,WARD_40,PARK_OPEN_SPACE,193.1,2.08,23.0,0,Meera Iyer,8,MID,OWNED,11,494,Same zoning block,STABLE_CLUSTER
PLT00496,RZ_RES_LOW,WARD_21,RESIDENTIAL,370.7,2.21,25.0,0,Vikram Reddy,8,MID,GOVT_QUARTERS,27,495,Same zoning block,STABLE_CLUSTER
PLT00497,RZ_PARK,WARD_22,APARTMENT_BLOCK,582.3,0.5,9,0,Meera Iyer,8,MID,OWNED,23,496,Same zoning block,GREEN_BUFFER
PLT00498,RZ_RES_LOW,WARD_12,PARK_OPEN_SPACE,304.5,2.34,28.0,0,Ashwin Shetty,6,HIGH,OWNED,29,497,Same zoning block,STABLE_CLUSTER
PLT00499,RZ_PARK,WARD_05,PARK_OPEN_SPACE,136.7,0.5,9,0,Raghav Rao,8,LOW,RENTED,24,498,Same zoning block,GREEN_BUFFER
PLT00500,RZ_RES_HIGH,WARD_50,PARK_OPEN_SPACE,158.7,1.54,19.0,0,Kiran Shetty,5,HIGH,OWNED,18,499,Same zoning block,STABLE_CLUSTER
PLT00501,RZ_RES_LOW,WARD_50,PARK_OPEN_SPACE,351.3,1.79,22.0,0,Kiran Shetty,2,UPPER_MID,OWNED,22,500,Same zoning block,STABLE_CLUSTER
PLT00502,RZ_RES_LOW,WARD_43,RESIDENTIAL,393.8,2.31,24.0,0,Ashwin Shetty,8,HIGH,OWNED,11,501,Same zoning block,STABLE_CLUSTER
PLT00503,RZ_RES_LOW,WARD_37,PARK_OPEN_SPACE,324.0,2.47,26.0,0,Priya Sharma,4,LOW,GOVT_QUARTERS,30,502,Same zoning block,STABLE_CLUSTER
PLT00504,RZ_RES_HIGH,WARD_15,RESIDENTIAL,177.8,1.73,25.0,0,Kiran Shetty,8,MID,OWNED,21,503,Same zoning block,STABLE_CLUSTER
PLT00505,RZ_RES_HIGH,WARD_03,RESIDENTIAL,442.8,1.82,26.0,0,Kiran Shetty,7,MID,RENTED,14,504,Same zoning block,STABLE_CLUSTER
PLT00506,RZ_PARK,WARD_35,PARK_OPEN_SPACE,249.9,0.5,9,0,Vikram Sharma,5,MID,RENTED,26,505,Same zoning block,GREEN_BUFFER
PLT00507,RZ_RES_LOW,WARD_34,APARTMENT_BLOCK,219.2,2.41,23.0,0,Meera Iyer,8,MID,OWNED,31,506,Same zoning block,STABLE_CLUSTER
PLT00508,RZ_RES_HIGH,WARD_39,RESIDENTIAL,265.7,1.64,17.0,0,Ananya Naidu,6,MID,GOVT_QUARTERS,10,507,Same zoning block,STABLE_CLUSTER
PLT00509,RZ_RES_LOW,WARD_11,APARTMENT_BLOCK,302.7,2.32,25.0,0,Raghav Shetty,8,MID,RENTED,9,508,Same zoning block,STABLE_CLUSTER
PLT00510,RZ_RES_HIGH,WARD_44,APARTMENT_BLOCK,257.2,2.09,25.0,0,Raghav Shetty,2,HIGH,GOVT_QUARTERS,10,509,Same zoning block,STABLE_CLUSTER
PLT00511,RZ_PARK,WARD_38,RESIDENTIAL,204.9,0.5,9,0,Kiran Shetty,2,HIGH,GOVT_QUARTERS,11,510,Same zoning block,GREEN_BUFFER
PLT00512,RZ_RES_HIGH,WARD_12,PARK_OPEN_SPACE,434.5,2.1,23.0,0,Raghav Rao,7,MID,GOVT_QUARTERS,12,511,Same zoning block,STABLE_CLUSTER
PLT00513,RZ_RES_HIGH,WARD_39,APARTMENT_BLOCK,400.9,1.67,27.0,0,Divya Iyer,3,HIGH,RENTED,27,512,Same zoning block,STABLE_CLUSTER
PLT00514,RZ_PARK,WARD_17,RESIDENTIAL,882.8,0.5,9,0,Meera Iyer,5,LOW,GOVT_QUARTERS,18,513,Same zoning block,GREEN_BUFFER
PLT00515,RZ_RES_HIGH,WARD_09,RESIDENTIAL,86.1,2.02,29.0,0,Vikram Sharma,5,HIGH,RENTED,9,514,Same zoning block,STABLE_CLUSTER
PLT00516,RZ_RES_LOW,WARD_31,PARK_OPEN_SPACE,301.9,2.38,23.0,0,Ananya Naidu,2,UPPER_MID,RENTED,10,515,Same zoning block,STABLE_CLUSTER
PLT00517,RZ_PARK,WARD_35,RESIDENTIAL,1081.5,0.5,9,0,Vikram Sharma,7,UPPER_MID,RENTED,19,516,Same zoning block,GREEN_BUFFER
PLT00518,RZ_RES_HIGH,WARD_03,PARK_OPEN_SPACE,276.0,1.73,27.0,0,Raghav Shetty,4,LOW,OWNED,10,517,Same zoning block,STABLE_CLUSTER
PLT00519,RZ_RES_HIGH,WARD_31,RESIDENTIAL,416.7,1.58,24.0,0,Kiran Shetty,5,MID,GOVT_QUARTERS,6,518,Same zoning block,STABLE_CLUSTER
PLT00520,RZ_PARK,WARD_48,RESIDENTIAL,714.7,0.5,9,0,Ananya Naidu,6,LOW,OWNED,26,519,Same zoning block,GREEN_BUFFER
PLT00521,RZ_RES_LOW,WARD_45,APARTMENT_BLOCK,231.3,1.61,21.0,0,Divya Iyer,4,MID,RENTED,19,520,Same zoning block,STABLE_CLUSTER
PLT00522,RZ_PARK,WARD_24,PARK_OPEN_SPACE,366.9,0.5,9,0,Vikram Sharma,5,HIGH,OWNED,23,521,Same zoning block,GREEN_BUFFER
PLT00523,RZ_PARK,WARD_31,RESIDENTIAL,475.7,0.5,9,0,Kiran Shetty,5,MID,OWNED,24,522,Same zoning block,GREEN_BUFFER
PLT00524,RZ_RES_HIGH,WARD_50,PARK_OPEN_SPACE,227.3,1.64,28.0,0,Ananya Naidu,7,HIGH,OWNED,31,523,Same zoning block,STABLE_CLUSTER
PLT00525,RZ_PARK,WARD_11,RESIDENTIAL,296.6,0.5,9,0,Raghav Shetty,8,MID,RENTED,25,524,Same zoning block,GREEN_BUFFER
PLT00526,RZ_PARK,WARD_44,PARK_OPEN_SPACE,109.9,0.5,9,0,Raghav Shetty,7,LOW,GOVT_QUARTERS,32,525,Same zoning block,GREEN_BUFFER
PLT00527,RZ_RES_LOW,WARD_31,PARK_OPEN_SPACE,241.1,1.56,18.0,0,Ananya Naidu,6,LOW,RENTED,18,526,Same zoning block,STABLE_CLUSTER
PLT00528,RZ_RES_HIGH,WARD_40,PARK_OPEN_SPACE,272.8,2.21,24.0,0,Ashwin Shetty,7,UPPER_MID,OWNED,6,527,Same zoning block,STABLE_CLUSTER
PLT00529,RZ_RES_LOW,WARD_43,PARK_OPEN_SPACE,185.8,1.53,24.0,0,Kiran Shetty,7,HIGH,RENTED,11,528,Same zoning block,STABLE_CLUSTER
PLT00530,RZ_PARK,WARD_03,APARTMENT_BLOCK,325.1,0.5,9,0,Raghav Rao,3,LOW,OWNED,30,529,Same zoning block,GREEN_BUFFER
PLT00531,RZ_RES_HIGH,WARD_23,PARK_OPEN_SPACE,226.2,2.09,23.0,0,Ananya Naidu,2,MID,RENTED,32,530,Same zoning block,STABLE_CLUSTER
PLT00532,RZ_PARK,WARD_38,APARTMENT_BLOCK,449.6,0.5,9,0,Vikram Reddy,3,HIGH,OWNED,35,531,Same zoning block,GREEN_BUFFER
PLT00533,RZ_RES_HIGH,WARD_37,RESIDENTIAL,176.6,1.91,17.0,0,Ananya Naidu,6,MID,OWNED,9,532,Same zoning block,STABLE_CLUSTER
PLT00534,RZ_PARK,WARD_17,PARK_OPEN_SPACE,985.1,0.5,9,0,Divya Iyer,4,UPPER_MID,OWNED,24,533,Same zoning block,GREEN_BUFFER
PLT00535,RZ_RES_HIGH,WARD_50,RESIDENTIAL,360.3,2.46,22.0,0,Priya Sharma,6,LOW,OWNED,9,534,Same zoning block,STABLE_CLUSTER
PLT00536,RZ_RES_HIGH,WARD_05,APARTMENT_BLOCK,314.5,2.49,25.0,0,Divya Reddy,8,MID,OWNED,17,535,Same zoning block,STABLE_CLUSTER
PLT00537,RZ_PARK,WARD_35,RESIDENTIAL,855.9,0.5,9,0,Vikram Reddy,3,MID,GOVT_QUARTERS,18,536,Same zoning block,GREEN_BUFFER
PLT00538,RZ_PARK,WARD_48,APARTMENT_BLOCK,137.4,0.5,9,0,Ashwin Shetty,5,MID,OWNED,12,537,Same zoning block,GREEN_BUFFER
PLT00539,RZ_PARK,WARD_18,RESIDENTIAL,1139.2,0.5,9,0,Vikram Sharma,3,UPPER_MID,RENTED,12,538,Same zoning block,GREEN_BUFFER
PLT00540,RZ_RES_LOW,WARD_48,RESIDENTIAL,402.9,1.71,18.0,0,Divya Reddy,8,MID,GOVT_QUARTERS,30,539,Same zoning block,STABLE_CLUSTER
PLT00541,RZ_RES_LOW,WARD_08,RESIDENTIAL,330.1,2.16,24.0,0,Kiran Shetty,2,UPPER_MID,OWNED,25,540,Same zoning block,STABLE_CLUSTER
PLT00542,RZ_RES_HIGH,WARD_32,PARK_OPEN_SPACE,401.4,1.99,30.0,0,Kiran Shetty,4,UPPER_MID,GOVT_QUARTERS,30,541,Same zoning block,STABLE_CLUSTER
PLT00543,RZ_PARK,WARD_09,RESIDENTIAL,654.6,0.5,9,0,Raghav Shetty,5,LOW,RENTED,17,542,Same zoning block,GREEN_BUFFER
PLT00544,RZ_RES_HIGH,WARD_44,RESIDENTIAL,249.2,1.62,23.0,0,Meera Iyer,7,LOW,GOVT_QUARTERS,27,543,Same zoning block,STABLE_CLUSTER
PLT00545,RZ_RES_LOW,WARD_25,PARK_OPEN_SPACE,117.3,1.86,28.0,0,Ashwin Shetty,6,MID,GOVT_QUARTERS,14,544,Same zoning block,STABLE_CLUSTER
PLT00546,RZ_RES_HIGH,WARD_40,APARTMENT_BLOCK,215.4,2.0,18.0,0,Meera Iyer,4,UPPER_MID,OWNED,20,545,Same zoning block,STABLE_CLUSTER
PLT00547,RZ_RES_LOW,WARD_37,RESIDENTIAL,442.3,2.19,27.0,0,Vikram Reddy,8,HIGH,RENTED,19,546,Same zoning block,STABLE_CLUSTER
PLT00548,RZ_RES_HIGH,WARD_13,RESIDENTIAL,376.0,2.24,22.0,0,Raghav Rao,3,UPPER_MID,OWNED,10,547,Same zoning block,STABLE_CLUSTER
PLT00549,RZ_PARK,WARD_34,PARK_OPEN_SPACE,878.6,0.5,9,0,Priya Sharma,4,MID,RENTED,33,548,Same zoning block,GREEN_BUFFER
PLT00550,RZ_PARK,WARD_04,APARTMENT_BLOCK,163.8,0.5,9,0,Ashwin Shetty,2,HIGH,OWNED,21,549,Same zoning block,GREEN_BUFFER
PLT00551,RZ_PARK,WARD_07,APARTMENT_BLOCK,906.3,0.5,9,0,Vikram Reddy,4,MID,RENTED,23,550,Same zoning block,GREEN_BUFFER
PLT00552,RZ_RES_HIGH,WARD_23,RESIDENTIAL,232.4,1.85,25.0,0,Divya Iyer,3,HIGH,OWNED,17,551,Same zoning block,STABLE_CLUSTER
PLT00553,RZ_RES_HIGH,WARD_44,PARK_OPEN_SPACE,260.4,2.24,28.0,0,Raghav Shetty,6,MID,OWNED,26,552,Same zoning block,STABLE_CLUSTER
PLT00554,RZ_RES_LOW,WARD_11,PARK_OPEN_SPACE,378.9,1.84,24.0,0,Divya Iyer,5,LOW,GOVT_QUARTERS,11,553,Same zoning block,STABLE_CLUSTER
PLT00555,RZ_RES_HIGH,WARD_15,APARTMENT_BLOCK,197.2,1.79,19.0,0,Vikram Sharma,5,MID,OWNED,30,554,Same zoning block,STABLE_CLUSTER
PLT00556,RZ_RES_HIGH,WARD_48,PARK_OPEN_SPACE,272.7,1.95,18.0,0,Raghav Rao,3,HIGH,RENTED,14,555,Same zoning block,STABLE_CLUSTER
PLT00557,RZ_PARK,WARD_45,PARK_OPEN_SPACE,142.1,0.5,9,0,Ashwin Shetty,5,LOW,GOVT_QUARTERS,8,556,Same zoning block,GREEN_BUFFER
PLT00558,RZ_RES_HIGH,WARD_36,RESIDENTIAL,89.8,1.9,26.0,0,Ananya Naidu,2,MID,RENTED,10,557,Same zoning block,STABLE_CLUSTER
PLT00559,RZ_RES_LOW,WARD_42,APARTMENT_BLOCK,194.5,1.75,19.0,0,Vikram Sharma,3,HIGH,RENTED,32,558,Same zoning block,STABLE_CLUSTER
PLT00560,RZ_RES_LOW,WARD_02,RESIDENTIAL,325.5,2.36,20.0,0,Priya Sharma,5,MID,RENTED,20,559,Same zoning block,STABLE_CLUSTER
PLT00561,RZ_RES_LOW,WARD_45,PARK_OPEN_SPACE,145.5,2.1,24.0,0,Vikram Sharma,6,UPPER_MID,RENTED,26,560,Same zoning block,STABLE_CLUSTER
PLT00562,RZ_PARK,WARD_35,APARTMENT_BLOCK,1095.3,0.5,9,0,Priya Sharma,6,HIGH,GOVT_QUARTERS,20,561,Same zoning block,GREEN_BUFFER
PLT00563,RZ_RES_HIGH,WARD_24,APARTMENT_BLOCK,176.1,1.8,15.0,0,Ashwin Shetty,4,MID,OWNED,23,562,Same zoning block,STABLE_CLUSTER
PLT00564,RZ_RES_LOW,WARD_45,APARTMENT_BLOCK,430.4,1.98,15.0,0,Raghav Shetty,8,MID,RENTED,13,563,Same zoning block,STABLE_CLUSTER
PLT00565,RZ_RES_LOW,WARD_36,APARTMENT_BLOCK,149.8,2.38,22.0,0,Divya Reddy,3,UPPER_MID,OWNED,13,564,Same zoning block,STABLE_CLUSTER
PLT00566,RZ_RES_HIGH,WARD_06,APARTMENT_BLOCK,311.4,2.02,27.0,0,Divya Iyer,8,MID,OWNED,26,565,Same zoning block,STABLE_CLUSTER
PLT00567,RZ_PARK,WARD_35,APARTMENT_BLOCK,524.8,0.5,9,0,Ananya Naidu,3,HIGH,OWNED,9,566,Same zoning block,GREEN_BUFFER
PLT00568,RZ_PARK,WARD_30,PARK_OPEN_SPACE,570.7,0.5,9,0,Divya Iyer,5,HIGH,OWNED,6,567,Same zoning block,GREEN_BUFFER
PLT00569,RZ_RES_LOW,WARD_04,PARK_OPEN_SPACE,88.2,2.47,19.0,0,Ashwin Shetty,7,UPPER_MID,RENTED,6,568,Same zoning block,STABLE_CLUSTER
PLT00570,RZ_RES_LOW,WARD_06,RESIDENTIAL,85.4,1.72,21.0,0,Priya Sharma,4,UPPER_MID,RENTED,31,569,Same zoning block,STABLE_CLUSTER
PLT00571,RZ_RES_LOW,WARD_22,RESIDENTIAL,392.1,2.45,16.0,0,Raghav Shetty,2,UPPER_MID,GOVT_QUARTERS,12,570,Same zoning block,STABLE_CLUSTER
PLT00572,RZ_RES_HIGH,WARD_25,RESIDENTIAL,125.1,2.27,19.0,0,Priya Sharma,3,LOW,GOVT_QUARTERS,20,571,Same zoning block,STABLE_CLUSTER
PLT00573,RZ_PARK,WARD_50,RESIDENTIAL,649.3,0.5,9,0,Divya Reddy,5,UPPER_MID,RENTED,15,572,Same zoning block,GREEN_BUFFER
PLT00574,RZ_RES_HIGH,WARD_11,PARK_OPEN_SPACE,349.4,2.24,23.0,0,Ananya Naidu,4,UPPER_MID,RENTED,15,573,Same zoning block,STABLE_CLUSTER
PLT00575,RZ_RES_LOW,WARD_24,RESIDENTIAL,399.6,1.72,17.0,0,Vikram Sharma,5,MID,GOVT_QUARTERS,11,574,Same zoning block,STABLE_CLUSTER
PLT00576,RZ_RES_HIGH,WARD_38,RESIDENTIAL,226.4,1.74,30.0,0,Divya Iyer,8,UPPER_MID,RENTED,25,575,Same zoning block,STABLE_CLUSTER
PLT00577,RZ_RES_LOW,WARD_24,RESIDENTIAL,172.0,2.0,25.0,0,Meera Iyer,8,LOW,GOVT_QUARTERS,17,576,Same zoning block,STABLE_CLUSTER
PLT00578,RZ_PARK,WARD_10,PARK_OPEN_SPACE,666.8,0.5,9,0,Ananya Naidu,3,UPPER_MID,GOVT_QUARTERS,16,577,Same zoning block,GREEN_BUFFER
PLT00579,RZ_PARK,WARD_42,APARTMENT_BLOCK,976.4,0.5,9,0,Priya Sharma,7,HIGH,GOVT_QUARTERS,28,578,Same zoning block,GREEN_BUFFER
PLT00580,RZ_RES_HIGH,WARD_23,PARK_OPEN_SPACE,129.9,2.4,22.0,0,Priya Sharma,6,MID,RENTED,28,579,Same zoning block,STABLE_CLUSTER
PLT00581,RZ_RES_HIGH,WARD_13,PARK_OPEN_SPACE,149.1,1.85,26.0,0,Vikram Reddy,8,HIGH,GOVT_QUARTERS,22,580,Same zoning block,STABLE_CLUSTER
PLT00582,RZ_RES_LOW,WARD_29,APARTMENT_BLOCK,383.2,2.04,22.0,0,Vikram Sharma,6,UPPER_MID,RENTED,11,581,Same zoning block,STABLE_CLUSTER
PLT00583,RZ_RES_LOW,WARD_40,APARTMENT_BLOCK,367.1,1.74,26.0,0,Vikram Sharma,6,UPPER_MID,GOVT_QUARTERS,22,582,Same zoning block,STABLE_CLUSTER
PLT00584,RZ_PARK,WARD_32,PARK_OPEN_SPACE,227.3,0.5,9,0,Vikram Reddy,4,UPPER_MID,RENTED,16,583,Same zoning block,GREEN_BUFFER
PLT00585,RZ_RES_LOW,WARD_07,PARK_OPEN_SPACE,323.8,1.54,29.0,0,Ashwin Shetty,8,LOW,GOVT_QUARTERS,9,584,Same zoning block,STABLE_CLUSTER
PLT00586,RZ_RES_HIGH,WARD_13,RESIDENTIAL,91.8,2.14,21.0,0,Priya Sharma,6,MID,GOVT_QUARTERS,17,585,Same zoning block,STABLE_CLUSTER
PLT00587,RZ_RES_LOW,WARD_39,PARK_OPEN_SPACE,106.2,2.43,18.0,0,Priya Sharma,8,LOW,OWNED,31,586,Same zoning block,STABLE_CLUSTER
PLT00588,RZ_PARK,WARD_04,APARTMENT_BLOCK,691.7,0.5,9,0,Raghav Shetty,8,MID,RENTED,7,587,Same zoning block,GREEN_BUFFER
PLT00589,RZ_PARK,WARD_18,PARK_OPEN_SPACE,96.8,0.5,9,0,Ananya Naidu,8,MID,GOVT_QUARTERS,12,588,Same zoning block,GREEN_BUFFER
PLT00590,RZ_PARK,WARD_07,RESIDENTIAL,883.9,0.5,9,0,Kiran Shetty,5,HIGH,GOVT_QUARTERS,22,589,Same zoning block,GREEN_BUFFER
PLT00591,RZ_PARK,WARD_16,PARK_OPEN_SPACE,769.1,0.5,9,0,Ashwin Shetty,6,UPPER_MID,RENTED,9,590,Same zoning block,GREEN_BUFFER
PLT00592,RZ_PARK,WARD_37,APARTMENT_BLOCK,825.7,0.5,9,0,Vikram Sharma,5,LOW,GOVT_QUARTERS,31,591,Same zoning block,GREEN_BUFFER
