| plot_id   | zone_code     | ward_code   | current_use      |   plot_area_sqm |   max_far |   max_height_m |   zoning_block_id | owner_name      |   household_size | income_band   | occupancy_type   |   tenure_years |   zoning_block_final | status_vs_0             | status          |
| PLT00792  | RZ_COMM_MAIN  | WARD_23     | COMMERCIAL_MIXED |           525.9 |      3.15 |             21 |                15 | Sneha Gowda     |                6 | HIGH          | GOVT_QUARTERS    |             23 |                   15 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00793  | RZ_RES_LOW    | WARD_21     | RESIDENTIAL      |           247.1 |      2.05 |             14 |                15 | Kiran Sharma    |                6 | UPPER_MID     | RENTED           |             13 |                   15 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00794  | RZ_RES_LOW    | WARD_11     | RESIDENTIAL      |           282.9 |      2.77 |             18 |                15 | Vikram Sharma   |                3 | MID           | RENTED           |              7 |                   15 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00795  | RZ_RES_MED    | WARD_04     | RESIDENTIAL      |           141.4 |      1.87 |             19 |                15 | Sneha Murthy    |                5 | HIGH          | RENTED           |             20 |                   15 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00796  | RZ_RES_LOW    | WARD_29     | RESIDENTIAL      |           144.6 |      1.91 |             10 |                15 | Vikram Gowda    |                6 | MID           | GOVT_QUARTERS    |             27 |                   15 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00797  | RZ_PARK       | WARD_02     | PARK_OPEN_SPACE  |           660.1 |      0.5  |              9 |                15 | Ananya Kulkarni |                7 | LOW           | RENTED           |             19 |                   15 | Different zoning blocks | GREEN_BUFFER    |
| PLT00798  | RZ_RES_LOW    | WARD_10     | RESIDENTIAL      |           368.2 |      2.11 |             21 |                15 | Meera Patil     |                7 | MID           | OWNED            |              3 |                   15 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00799  | RZ_PARK       | WARD_19     | PARK_OPEN_SPACE  |           675.3 |      0.5  |              9 |                15 | Meera Naidu     |                6 | UPPER_MID     | RENTED           |             28 |                   15 | Different zoning blocks | GREEN_BUFFER    |
| PLT00800  | RZ_RES_MED    | WARD_03     | RESIDENTIAL      |           271.9 |      2.66 |             20 |                15 | Divya Reddy     |                6 | HIGH          | GOVT_QUARTERS    |             23 |                   15 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00801  | RZ_COMM_NEIGH | WARD_08     | COMMERCIAL_SHOPS |           177.7 |      2.21 |             21 |                16 | Vikram Murthy   |                4 | UPPER_MID     | GOVT_QUARTERS    |              1 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00802  | RZ_COMM_MAIN  | WARD_16     | COMMERCIAL_MIXED |           262.3 |      3.9  |             25 |                16 | Rahul Patil     |                4 | MID           | RENTED           |             28 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00803  | RZ_RES_MED    | WARD_26     | RESIDENTIAL      |           196.2 |      2.57 |             19 |                16 | Ananya Reddy    |                1 | LOW           | GOVT_QUARTERS    |             29 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00804  | RZ_PARK       | WARD_26     | PARK_OPEN_SPACE  |           401.7 |      0.5  |              9 |                16 | Rahul Patil     |                3 | UPPER_MID     | GOVT_QUARTERS    |              3 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00805  | RZ_RES_MED    | WARD_18     | RESIDENTIAL      |           354.4 |      2.08 |             22 |                16 | Vikram Gowda    |                1 | MID           | RENTED           |              6 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00806  | RZ_RES_MED    | WARD_28     | RESIDENTIAL      |           373.1 |      2.45 |             30 |                16 | Ashwin Kulkarni |                3 | LOW           | RENTED           |             15 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00807  | RZ_COMM_NEIGH | WARD_24     | COMMERCIAL_SHOPS |           560.3 |      2.67 |             28 |                16 | Meera Sharma    |                6 | UPPER_MID     | GOVT_QUARTERS    |              2 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00808  | RZ_COMM_NEIGH | WARD_12     | COMMERCIAL_SHOPS |           385.1 |      3.63 |             38 |                16 | Divya Murthy    |                6 | LOW           | OWNED            |             20 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00809  | RZ_RES_MED    | WARD_21     | RESIDENTIAL      |           281.7 |      2.69 |             14 |                16 | Ananya Patil    |                2 | UPPER_MID     | RENTED           |             18 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00810  | RZ_RES_LOW    | WARD_03     | RESIDENTIAL      |           130.5 |      2.27 |             30 |                16 | Raghav Reddy    |                6 | HIGH          | RENTED           |             14 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00811  | RZ_PARK       | WARD_16     | PARK_OPEN_SPACE  |           290.2 |      0.5  |              9 |                16 | Raghav Reddy    |                7 | UPPER_MID     | RENTED           |              6 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00812  | RZ_COMM_NEIGH | WARD_03     | COMMERCIAL_SHOPS |           258.5 |      2.79 |             27 |                16 | Priya Iyer      |                1 | LOW           | GOVT_QUARTERS    |             20 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00813  | RZ_PARK       | WARD_20     | PARK_OPEN_SPACE  |           390.1 |      0.5  |              9 |                16 | Meera Murthy    |                2 | UPPER_MID     | GOVT_QUARTERS    |             27 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00814  | RZ_RES_LOW    | WARD_06     | RESIDENTIAL      |           208.3 |      2.14 |             18 |                16 | Raghav Rao      |                3 | MID           | GOVT_QUARTERS    |              3 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00815  | RZ_PARK       | WARD_01     | PARK_OPEN_SPACE  |           702.1 |      0.5  |              9 |                16 | Sneha Murthy    |                1 | MID           | GOVT_QUARTERS    |              6 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00816  | RZ_RES_HIGH   | WARD_07     | APARTMENT_BLOCK  |           172.1 |      2.24 |             14 |                16 | Ashwin Iyer     |                5 | MID           | RENTED           |             23 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00817  | RZ_RES_MED    | WARD_22     | RESIDENTIAL      |           213.9 |      2.11 |             14 |                16 | Ananya Gowda    |                3 | MID           | GOVT_QUARTERS    |             14 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00818  | RZ_RES_MED    | WARD_30     | RESIDENTIAL      |           198.3 |      2.53 |             24 |                16 | Meera Kulkarni  |                4 | MID           | RENTED           |             22 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00819  | RZ_PARK       | WARD_13     | PARK_OPEN_SPACE  |           372.8 |      0.5  |              9 |                16 | Ashwin Patil    |                6 | UPPER_MID     | OWNED            |              3 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00820  | RZ_RES_LOW    | WARD_18     | RESIDENTIAL      |            96.7 |      2.9  |             25 |                16 | Divya Reddy     |                6 | LOW           | OWNED            |              8 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00821  | RZ_COMM_MAIN  | WARD_17     | COMMERCIAL_MIXED |           265.7 |      3.96 |             36 |                16 | Divya Sharma    |                5 | LOW           | GOVT_QUARTERS    |              5 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00822  | RZ_RES_MED    | WARD_09     | RESIDENTIAL      |           241.2 |      2.9  |             24 |                16 | Raghav Rao      |                3 | HIGH          | OWNED            |              8 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00823  | RZ_RES_HIGH   | WARD_04     | APARTMENT_BLOCK  |            94.1 |      1.69 |             18 |                16 | Divya Patil     |                3 | UPPER_MID     | GOVT_QUARTERS    |             26 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00824  | RZ_RES_HIGH   | WARD_25     | APARTMENT_BLOCK  |           245.4 |      2.15 |             15 |                16 | Divya Murthy    |                7 | MID           | GOVT_QUARTERS    |             27 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00825  | RZ_PARK       | WARD_30     | PARK_OPEN_SPACE  |           818.5 |      0.5  |              9 |                16 | Sneha Kulkarni  |                2 | MID           | OWNED            |              7 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00826  | RZ_RES_LOW    | WARD_06     | RESIDENTIAL      |           230.5 |      1.75 |             24 |                16 | Ashwin Rao      |                4 | LOW           | RENTED           |             11 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00827  | RZ_COMM_MAIN  | WARD_23     | COMMERCIAL_MIXED |           322   |      2.99 |             38 |                16 | Raghav Rao      |                3 | LOW           | OWNED            |             27 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00828  | RZ_RES_MED    | WARD_10     | RESIDENTIAL      |           347.2 |      2.62 |             18 |                16 | Priya Reddy     |                2 | LOW           | GOVT_QUARTERS    |             24 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00829  | RZ_RES_MED    | WARD_19     | RESIDENTIAL      |           213.3 |      1.62 |             25 |                16 | Meera Shetty    |                1 | UPPER_MID     | GOVT_QUARTERS    |             21 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00830  | RZ_COMM_NEIGH | WARD_04     | COMMERCIAL_SHOPS |           261.7 |      3.86 |             18 |                16 | Divya Sharma    |                1 | LOW           | RENTED           |             26 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00831  | RZ_PARK       | WARD_23     | PARK_OPEN_SPACE  |           653.8 |      0.5  |              9 |                16 | Vikram Reddy    |                6 | LOW           | RENTED           |              1 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00832  | RZ_COMM_MAIN  | WARD_21     | COMMERCIAL_MIXED |           573.5 |      2.65 |             38 |                16 | Priya Sharma    |                2 | LOW           | GOVT_QUARTERS    |              9 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00833  | RZ_RES_LOW    | WARD_11     | RESIDENTIAL      |           318   |      2.32 |             29 |                16 | Ashwin Rao      |                4 | UPPER_MID     | OWNED            |              7 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00834  | RZ_COMM_NEIGH | WARD_25     | COMMERCIAL_SHOPS |           108.2 |      3.7  |             20 |                16 | Ashwin Patil    |                3 | MID           | OWNED            |              9 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00835  | RZ_COMM_NEIGH | WARD_16     | COMMERCIAL_SHOPS |           457.4 |      3.84 |             36 |                16 | Priya Sharma    |                3 | LOW           | RENTED           |             16 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00836  | RZ_COMM_NEIGH | WARD_07     | COMMERCIAL_SHOPS |           300.5 |      2.78 |             23 |                16 | Priya Reddy     |                4 | LOW           | RENTED           |             25 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00837  | RZ_COMM_MAIN  | WARD_12     | COMMERCIAL_MIXED |           160.6 |      3.26 |             17 |                16 | Ananya Naidu    |                3 | HIGH          | GOVT_QUARTERS    |              7 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00838  | RZ_PARK       | WARD_21     | PARK_OPEN_SPACE  |           899.3 |      0.5  |              9 |                16 | Sneha Naidu     |                6 | LOW           | RENTED           |             14 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00839  | RZ_RES_LOW    | WARD_14     | RESIDENTIAL      |           370.3 |      2.22 |             14 |                16 | Raghav Gowda    |                7 | MID           | GOVT_QUARTERS    |             13 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00840  | RZ_COMM_MAIN  | WARD_10     | COMMERCIAL_MIXED |            85.8 |      2.15 |             16 |                16 | Rahul Rao       |                5 | HIGH          | RENTED           |              3 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00841  | RZ_PARK       | WARD_15     | PARK_OPEN_SPACE  |           906.3 |      0.5  |              9 |                16 | Vikram Shetty   |                3 | LOW           | GOVT_QUARTERS    |              0 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00842  | RZ_PARK       | WARD_04     | PARK_OPEN_SPACE  |           844.7 |      0.5  |              9 |                16 | Raghav Sharma   |                7 | HIGH          | OWNED            |              2 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00843  | RZ_PARK       | WARD_14     | PARK_OPEN_SPACE  |           462.5 |      0.5  |              9 |                16 | Priya Murthy    |                7 | HIGH          | GOVT_QUARTERS    |             25 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00844  | RZ_RES_HIGH   | WARD_09     | APARTMENT_BLOCK  |           389.4 |      2.81 |             15 |                16 | Kiran Sharma    |                1 | UPPER_MID     | GOVT_QUARTERS    |              3 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00845  | RZ_COMM_MAIN  | WARD_14     | COMMERCIAL_MIXED |            69.7 |      2.79 |             15 |                16 | Raghav Murthy   |                4 | HIGH          | GOVT_QUARTERS    |             30 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00846  | RZ_COMM_MAIN  | WARD_24     | COMMERCIAL_MIXED |           452   |      2.61 |             34 |                16 | Divya Patil     |                7 | UPPER_MID     | OWNED            |              4 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00847  | RZ_RES_LOW    | WARD_05     | RESIDENTIAL      |           141.1 |      2.72 |             16 |                16 | Ananya Iyer     |                4 | MID           | GOVT_QUARTERS    |              7 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00848  | RZ_PARK       | WARD_14     | PARK_OPEN_SPACE  |          1051.1 |      0.5  |              9 |                16 | Rahul Iyer      |                1 | UPPER_MID     | RENTED           |              4 |                   16 | Different zoning blocks | GREEN_BUFFER    |
| PLT00849  | RZ_COMM_NEIGH | WARD_16     | COMMERCIAL_SHOPS |            71.8 |      2.33 |             19 |                16 | Sneha Murthy    |                4 | LOW           | RENTED           |             18 |                   16 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00850  | RZ_RES_MED    | WARD_08     | RESIDENTIAL      |           174.3 |      2.74 |             22 |                16 | Ananya Shetty   |                1 | LOW           | GOVT_QUARTERS    |             27 |                   16 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00851  | RZ_COMM_NEIGH | WARD_23     | COMMERCIAL_SHOPS |           588.9 |      3.7  |             38 |                17 | Priya Reddy     |                6 | UPPER_MID     | OWNED            |             15 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00852  | RZ_COMM_NEIGH | WARD_13     | COMMERCIAL_SHOPS |           337.2 |      3.45 |             36 |                17 | Sneha Iyer      |                6 | LOW           | GOVT_QUARTERS    |              0 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00853  | RZ_COMM_MAIN  | WARD_14     | COMMERCIAL_MIXED |           230.6 |      2.13 |             35 |                17 | Ashwin Murthy   |                1 | HIGH          | GOVT_QUARTERS    |             30 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00854  | RZ_RES_HIGH   | WARD_21     | APARTMENT_BLOCK  |           223.5 |      2.15 |             15 |                17 | Vikram Iyer     |                4 | UPPER_MID     | RENTED           |              7 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00855  | RZ_RES_MED    | WARD_17     | RESIDENTIAL      |           268.1 |      2.53 |             29 |                17 | Sneha Sharma    |                3 | HIGH          | RENTED           |             26 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00856  | RZ_PARK       | WARD_22     | PARK_OPEN_SPACE  |           921.3 |      0.5  |              9 |                17 | Sneha Sharma    |                5 | MID           | RENTED           |             22 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00857  | RZ_RES_LOW    | WARD_24     | RESIDENTIAL      |           293.5 |      1.69 |             16 |                17 | Raghav Reddy    |                4 | LOW           | RENTED           |             30 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00858  | RZ_RES_HIGH   | WARD_16     | APARTMENT_BLOCK  |           155.1 |      2.34 |             10 |                17 | Divya Gowda     |                3 | MID           | OWNED            |             26 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00859  | RZ_COMM_MAIN  | WARD_28     | COMMERCIAL_MIXED |            77.3 |      2.13 |             28 |                17 | Meera Reddy     |                2 | LOW           | GOVT_QUARTERS    |              7 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00860  | RZ_RES_HIGH   | WARD_16     | APARTMENT_BLOCK  |           398   |      2.68 |             11 |                17 | Rahul Gowda     |                2 | LOW           | GOVT_QUARTERS    |              1 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00861  | RZ_COMM_NEIGH | WARD_30     | COMMERCIAL_SHOPS |           491.5 |      3.93 |             39 |                17 | Meera Rao       |                7 | LOW           | GOVT_QUARTERS    |              1 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00862  | RZ_RES_LOW    | WARD_17     | RESIDENTIAL      |           133.5 |      1.68 |             16 |                17 | Divya Sharma    |                6 | UPPER_MID     | GOVT_QUARTERS    |             14 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00863  | RZ_COMM_MAIN  | WARD_25     | COMMERCIAL_MIXED |           329.1 |      3.74 |             19 |                17 | Divya Shetty    |                7 | MID           | OWNED            |             27 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00864  | RZ_COMM_NEIGH | WARD_07     | COMMERCIAL_SHOPS |           583.6 |      3.54 |             15 |                17 | Kiran Murthy    |                3 | UPPER_MID     | GOVT_QUARTERS    |              5 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00865  | RZ_RES_HIGH   | WARD_03     | APARTMENT_BLOCK  |           199.2 |      2.63 |             21 |                17 | Kiran Sharma    |                7 | HIGH          | OWNED            |              4 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00866  | RZ_COMM_NEIGH | WARD_26     | COMMERCIAL_SHOPS |           283.2 |      2.82 |             29 |                17 | Rahul Shetty    |                1 | HIGH          | OWNED            |             24 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00867  | RZ_PARK       | WARD_01     | PARK_OPEN_SPACE  |           996.6 |      0.5  |              9 |                17 | Meera Rao       |                3 | UPPER_MID     | RENTED           |             24 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00868  | RZ_COMM_NEIGH | WARD_06     | COMMERCIAL_SHOPS |            93.2 |      3.52 |             36 |                17 | Raghav Reddy    |                1 | UPPER_MID     | RENTED           |             12 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00869  | RZ_PARK       | WARD_29     | PARK_OPEN_SPACE  |           885.8 |      0.5  |              9 |                17 | Vikram Shetty   |                3 | LOW           | RENTED           |             28 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00870  | RZ_COMM_MAIN  | WARD_17     | COMMERCIAL_MIXED |           557   |      3.4  |             29 |                17 | Kiran Naidu     |                5 | HIGH          | GOVT_QUARTERS    |             11 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00871  | RZ_PARK       | WARD_29     | PARK_OPEN_SPACE  |           574.7 |      0.5  |              9 |                17 | Kiran Gowda     |                1 | LOW           | GOVT_QUARTERS    |             10 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00872  | RZ_PARK       | WARD_13     | PARK_OPEN_SPACE  |           904.8 |      0.5  |              9 |                17 | Raghav Naidu    |                5 | UPPER_MID     | OWNED            |              2 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00873  | RZ_COMM_MAIN  | WARD_17     | COMMERCIAL_MIXED |           228.6 |      2.68 |             35 |                17 | Raghav Kulkarni |                1 | UPPER_MID     | OWNED            |             26 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00874  | RZ_RES_HIGH   | WARD_25     | APARTMENT_BLOCK  |           312.5 |      2.98 |             13 |                17 | Ananya Shetty   |                3 | UPPER_MID     | OWNED            |              1 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00875  | RZ_PARK       | WARD_25     | PARK_OPEN_SPACE  |          1138.4 |      0.5  |              9 |                17 | Sneha Gowda     |                5 | LOW           | RENTED           |             10 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00876  | RZ_PARK       | WARD_08     | PARK_OPEN_SPACE  |          1188.5 |      0.5  |              9 |                17 | Priya Naidu     |                7 | MID           | RENTED           |              9 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00877  | RZ_PARK       | WARD_10     | PARK_OPEN_SPACE  |           974   |      0.5  |              9 |                17 | Priya Sharma    |                6 | HIGH          | GOVT_QUARTERS    |             23 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00878  | RZ_RES_LOW    | WARD_08     | RESIDENTIAL      |           184.9 |      2.37 |             21 |                17 | Sneha Rao       |                2 | HIGH          | RENTED           |              2 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00879  | RZ_RES_LOW    | WARD_03     | RESIDENTIAL      |           216   |      1.7  |             16 |                17 | Sneha Rao       |                3 | HIGH          | GOVT_QUARTERS    |             17 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00880  | RZ_COMM_NEIGH | WARD_17     | COMMERCIAL_SHOPS |           530.9 |      3.17 |             35 |                17 | Ashwin Murthy   |                6 | HIGH          | GOVT_QUARTERS    |             13 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00881  | RZ_RES_MED    | WARD_27     | RESIDENTIAL      |           126.2 |      1.69 |             24 |                17 | Raghav Naidu    |                7 | LOW           | GOVT_QUARTERS    |              6 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00882  | RZ_COMM_NEIGH | WARD_15     | COMMERCIAL_SHOPS |            77.6 |      2.31 |             32 |                17 | Divya Rao       |                5 | HIGH          | OWNED            |              3 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00883  | RZ_COMM_MAIN  | WARD_12     | COMMERCIAL_MIXED |           216.4 |      3.05 |             18 |                17 | Divya Gowda     |                3 | UPPER_MID     | RENTED           |             15 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00884  | RZ_RES_MED    | WARD_01     | RESIDENTIAL      |           125.5 |      2.38 |             11 |                17 | Vikram Gowda    |                2 | MID           | GOVT_QUARTERS    |             15 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00885  | RZ_RES_LOW    | WARD_01     | RESIDENTIAL      |           255.2 |      1.6  |             11 |                17 | Ashwin Murthy   |                5 | UPPER_MID     | GOVT_QUARTERS    |             14 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00886  | RZ_RES_HIGH   | WARD_29     | APARTMENT_BLOCK  |           330   |      2.21 |             29 |                17 | Raghav Sharma   |                5 | HIGH          | RENTED           |             21 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00887  | RZ_RES_MED    | WARD_15     | RESIDENTIAL      |           357.2 |      1.99 |             29 |                17 | Priya Patil     |                4 | MID           | RENTED           |             10 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00888  | RZ_RES_LOW    | WARD_18     | RESIDENTIAL      |           386.6 |      2.84 |             18 |                17 | Meera Sharma    |                6 | LOW           | GOVT_QUARTERS    |             20 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00889  | RZ_PARK       | WARD_26     | PARK_OPEN_SPACE  |           474.3 |      0.5  |              9 |                17 | Meera Naidu     |                1 | MID           | GOVT_QUARTERS    |             17 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00890  | RZ_RES_LOW    | WARD_19     | RESIDENTIAL      |           386.3 |      2.28 |             25 |                17 | Rahul Kulkarni  |                1 | MID           | OWNED            |              8 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00891  | RZ_RES_MED    | WARD_26     | RESIDENTIAL      |           158.5 |      2.56 |             28 |                17 | Sneha Rao       |                7 | UPPER_MID     | RENTED           |             18 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00892  | RZ_COMM_NEIGH | WARD_02     | COMMERCIAL_SHOPS |           525.5 |      2.05 |             28 |                17 | Raghav Patil    |                1 | UPPER_MID     | RENTED           |              8 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00893  | RZ_RES_LOW    | WARD_03     | RESIDENTIAL      |           393.5 |      2.31 |             19 |                17 | Raghav Sharma   |                3 | LOW           | OWNED            |              9 |                   17 | Different zoning blocks | UNDER_REVIEW    |
| PLT00894  | RZ_PARK       | WARD_14     | PARK_OPEN_SPACE  |           327.7 |      0.5  |              9 |                17 | Priya Shetty    |                2 | LOW           | GOVT_QUARTERS    |              1 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00895  | RZ_COMM_NEIGH | WARD_10     | COMMERCIAL_SHOPS |           113.3 |      2.28 |             25 |                17 | Vikram Patil    |                7 | LOW           | OWNED            |              6 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00896  | RZ_COMM_MAIN  | WARD_08     | COMMERCIAL_MIXED |           376.5 |      2.99 |             39 |                17 | Rahul Patil     |                1 | UPPER_MID     | OWNED            |             10 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00897  | RZ_COMM_MAIN  | WARD_15     | COMMERCIAL_MIXED |           279.8 |      2.97 |             28 |                17 | Kiran Kulkarni  |                3 | LOW           | OWNED            |             24 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00898  | RZ_PARK       | WARD_18     | PARK_OPEN_SPACE  |           974.5 |      0.5  |              9 |                17 | Vikram Reddy    |                4 | HIGH          | OWNED            |             27 |                   17 | Different zoning blocks | GREEN_BUFFER    |
| PLT00899  | RZ_COMM_MAIN  | WARD_21     | COMMERCIAL_MIXED |           169.9 |      3.94 |             26 |                17 | Rahul Sharma    |                7 | MID           | GOVT_QUARTERS    |             30 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00900  | RZ_COMM_MAIN  | WARD_14     | COMMERCIAL_MIXED |           303.9 |      2    |             29 |                17 | Priya Gowda     |                6 | MID           | OWNED            |              1 |                   17 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00901  | RZ_COMM_NEIGH | WARD_30     | COMMERCIAL_SHOPS |           207.6 |      2.5  |             36 |                18 | Ashwin Shetty   |                7 | MID           | GOVT_QUARTERS    |             26 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00902  | RZ_RES_HIGH   | WARD_17     | APARTMENT_BLOCK  |            94.6 |      2.61 |             28 |                18 | Meera Gowda     |                1 | HIGH          | GOVT_QUARTERS    |              3 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00903  | RZ_RES_MED    | WARD_27     | RESIDENTIAL      |           312   |      3    |             23 |                18 | Kiran Reddy     |                5 | UPPER_MID     | GOVT_QUARTERS    |             30 |                   18 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00904  | RZ_PARK       | WARD_11     | PARK_OPEN_SPACE  |           424.4 |      0.5  |              9 |                18 | Sneha Gowda     |                2 | UPPER_MID     | RENTED           |              6 |                   18 | Different zoning blocks | GREEN_BUFFER    |
| PLT00905  | RZ_COMM_MAIN  | WARD_15     | COMMERCIAL_MIXED |           237.4 |      3.83 |             19 |                18 | Ananya Reddy    |                4 | LOW           | OWNED            |             21 |                   18 | Different zoning blocks | HIGH_ACTIVITY   |
